pollutant,outcome,year,lag,week_index,year_week,exposed,inc_lag,baseline_inc,delta_inc,baseline_window,n_neighbors
NO2,pneumonia,2024,0,60,2024-W25,0,0.0002842839314193444,0.00029245709444765053,-8.173163028306124e-06,3,6
NO2,pneumonia,2024,0,61,2024-W26,0,0.0003020516771330534,0.0002963659985046665,5.685678628386895e-06,3,6
NO2,pneumonia,2024,0,62,2024-W27,0,0.00030844806558998864,0.0002949445788475698,1.3503486742418827e-05,3,6
NO2,pneumonia,2024,0,63,2024-W28,0,0.0003439835570174067,0.00030524987136152103,3.873368565588569e-05,3,6
NO2,pneumonia,2024,0,64,2024-W29,0,0.00031200161473273044,0.00030524987136152103,6.751743371209414e-06,3,6
NO2,pneumonia,2024,0,65,2024-W30,0,0.0002878374805620862,0.00031022484016135954,-2.2387359599273333e-05,3,6
NO2,pneumonia,2024,0,66,2024-W31,0,0.00033545503907482635,0.0002842839314193444,5.117110765548194e-05,3,6
NO2,pneumonia,2024,0,67,2024-W32,0,0.0002807303822766026,0.0002825071568479735,-1.7767745713709012e-06,3,6
NO2,pneumonia,2024,0,68,2024-W33,0,0.0002729125741625706,0.0002789536077052317,-6.041033542661086e-06,3,6
NO2,pneumonia,2024,0,69,2024-W34,0,0.00027575541347676404,0.0002750447036482157,7.107098285483279e-07,3,6
NO2,pneumonia,2024,0,70,2024-W35,0,0.0002771768331338608,0.00026793760536273205,9.239227771128751e-06,3,6
NO2,pneumonia,2024,0,71,2024-W36,0,0.00026296263656289354,0.0002743339938196673,-1.137135725677379e-05,3,6
NO2,pneumonia,2024,0,72,2024-W37,0,0.00024874843999192633,0.0002764661233053124,-2.771768331338609e-05,3,6
NO2,pneumonia,2024,0,73,2024-W38,0,0.0002444841810206362,0.00027753218804813494,-3.304800702749874e-05,3,6
NO2,pneumonia,2024,0,74,2024-W39,0,0.00031058019507563373,0.00027042508976265133,4.01551053129824e-05,3,6
NO2,pneumonia,2024,0,75,2024-W40,0,0.00027788754296240913,0.000283573221590796,-5.685678628386895e-06,3,6
NO2,pneumonia,2024,0,76,2024-W41,0,0.0003034730967901501,0.000283573221590796,1.9899875199354104e-05,3,6
NO2,pneumonia,2024,0,77,2024-W42,0,0.0002878374805620862,0.0003034730967901501,-1.563561622806392e-05,3,5
NO2,pneumonia,2024,0,78,2024-W43,0,0.00027930896261950584,0.0002956552886761182,-1.6346326056612356e-05,3,4
NO2,pneumonia,2024,0,79,2024-W44,0,0.00034682639633160014,0.0002956552886761182,5.117110765548194e-05,3,4
NO2,pneumonia,2024,0,80,2024-W45,1,0.0003134230343898272,0.0003141337442183756,-7.107098285483822e-07,3,4
NO2,pneumonia,2024,0,81,2024-W46,1,0.0003205301326753108,0.0003404300078746649,-1.9899875199354104e-05,3,3
NO2,pneumonia,2024,0,82,2024-W47,0,0.0003404300078746649,0.00031306767947555296,2.7362328399111954e-05,4,2
NO2,pneumonia,2024,0,83,2024-W48,1,0.00033261219976063293,0.0003436282021031325,-1.1016002342499598e-05,4,2
NO2,pneumonia,2024,0,84,2024-W49,1,0.00036814769118805095,0.0004146991849579687,-4.655149376991773e-05,4,2
NO2,pneumonia,2024,0,85,2024-W50,1,0.0003823618877590182,0.0004146991849579687,-3.2337297198950466e-05,3,2
NO2,pneumonia,2024,0,86,2024-W51,1,0.0003987082138156305,0.0004146991849579687,-1.5990971142338165e-05,4,2
NO2,pneumonia,2024,0,87,2024-W52,1,0.00048754694238417563,0.00048150590884151454,6.041033542661086e-06,4,2
NO2,pneumonia,2025,0,88,2025-W01,0,0.0004889683620412724,0.00046231674347070877,2.6651618570563626e-05,5,2
NO2,pneumonia,2025,0,89,2025-W02,1,0.00046551493769917643,0.00048150590884151454,-1.599097114233811e-05,3,2
NO2,pneumonia,2025,0,90,2025-W03,1,0.0005422715991823994,0.00047404345564175675,6.822814354064268e-05,3,3
NO2,pneumonia,2025,0,91,2025-W04,0,0.00047404345564175675,0.00045059003129966084,2.3453424342095906e-05,3,3
NO2,pneumonia,2025,0,92,2025-W05,1,0.00046267209838498296,0.00045059003129966084,1.2082067085322117e-05,3,3
NO2,pneumonia,2025,0,93,2025-W06,0,0.00045059003129966084,0.00042322770290054894,2.73623283991119e-05,3,2
NO2,pneumonia,2025,0,94,2025-W07,0,0.00037241195015934114,0.00045059003129966084,-7.81780811403197e-05,3,3
NO2,pneumonia,2025,0,96,2025-W09,1,0.00037241195015934114,0.0003219515523324075,5.0460397826933615e-05,3,5
NO2,pneumonia,2025,0,97,2025-W10,0,0.0003219515523324075,0.000313067679475553,8.883872856854506e-06,3,4
NO2,pneumonia,2025,0,98,2025-W11,0,0.000316976583532569,0.00029778741816176323,1.9189165370805776e-05,3,4
NO2,pneumonia,2025,0,99,2025-W12,0,0.0002565662481059583,0.000309158775418537,-5.259252731257871e-05,3,5
NO2,pneumonia,2025,0,100,2025-W13,0,0.000309158775418537,0.0002789536077052317,3.020516771330532e-05,3,6
NO2,pneumonia,2025,0,101,2025-W14,0,0.00028641606090498944,0.0002871267707335378,-7.107098285483822e-07,3,6
NO2,pneumonia,2025,0,102,2025-W15,0,0.0002714911545054739,0.000283573221590796,-1.2082067085322117e-05,3,6
NO2,pneumonia,2025,0,103,2025-W16,0,0.00024093063187789437,0.000283573221590796,-4.2642589712901655e-05,3,6
NO2,pneumonia,2025,0,104,2025-W17,0,0.00030276238696160174,0.0002562108931916841,4.655149376991762e-05,3,6
NO2,pneumonia,2025,0,105,2025-W18,0,0.0002807303822766026,0.00023240211393531403,4.832826834128858e-05,3,6
NO2,pneumonia,2025,0,106,2025-W19,0,0.00018478455542257386,0.0002419966966207169,-5.7212141198143056e-05,3,6
NO2,pneumonia,2025,0,107,2025-W20,0,0.0002238735959927337,0.00022316288616418533,7.107098285483822e-07,3,6
NO2,pneumonia,2025,0,108,2025-W21,0,0.00019615591267934762,0.00021818791736434682,-2.2032004684999196e-05,3,6
NO2,pneumonia,2025,0,109,2025-W22,0,0.00024306276136353946,0.00019970946182208942,4.335329954145004e-05,3,6
NO2,pneumonia,2025,0,110,2025-W23,0,0.00020326301096483122,0.00020432907570765377,-1.0660647428225461e-06,3,6
NO2,pneumonia,2025,0,111,2025-W24,0,0.00021250223873595992,0.00019970946182208942,1.27927769138705e-05,3,6
NO2,pneumonia,2025,0,112,2025-W25,0,0.0001911809438795091,0.00020361836587910542,-1.2437421999596308e-05,3,6
NO2,pneumonia,2025,0,113,2025-W26,0,0.0001876273947367673,0.00019722197742217017,-9.594582685402861e-06,3,6
NO2,pneumonia,2025,0,114,2025-W27,0,0.0002039737207933796,0.00018513991033684802,1.8833810456531585e-05,3,6
NO2,pneumonia,2025,0,115,2025-W28,0,0.00018265242593692877,0.00017590068256571932,6.751743371209441e-06,3,6
NO2,pneumonia,2025,0,116,2025-W29,0,0.00016417397039467137,0.00017447926290862261,-1.0305292513951243e-05,3,6
NO2,pneumonia,2025,0,117,2025-W30,0,0.00016346326056612302,0.00016524003513749392,-1.7767745713709012e-06,3,6
NO2,pneumonia,2025,0,118,2025-W31,0,0.00015777758193773612,0.0001638186154803972,-6.041033542661086e-06,3,6
NO2,pneumonia,2025,0,119,2025-W32,0,0.00016630609988031646,0.00016346326056612302,2.8428393141934473e-06,3,6
NO2,pneumonia,2025,0,120,2025-W33,0,0.00016346326056612302,0.00016452932530894556,-1.0660647428225461e-06,3,6
NO2,pneumonia,2025,0,121,2025-W34,0,0.00014143125588112382,0.00016452932530894556,-2.3098069427821742e-05,3,6
NO2,pneumonia,2025,0,122,2025-W35,0,0.0001655953900517681,0.00016488468022321973,7.107098285483822e-07,3,6
NO2,pneumonia,2025,0,123,2025-W36,0,0.00017767745713709025,0.00016452932530894556,1.314813182814469e-05,3,6
NO2,pneumonia,2025,0,124,2025-W37,0,0.00016275255073757466,0.0001783881669656386,-1.5635616228063947e-05,3,6
NO2,pneumonia,2025,0,125,2025-W38,0,0.00019189165370805746,0.00017767745713709025,1.421419657096721e-05,3,5
NO2,pneumonia,2025,0,126,2025-W39,0,0.00017909887679418696,0.00019189165370805746,-1.27927769138705e-05,3,5
NO2,pneumonia,2025,0,127,2025-W40,0,0.00019615591267934762,0.0001854952652511222,1.0660647428225407e-05,3,4
NO2,pneumonia,2025,0,128,2025-W41,1,0.0002473270203348296,0.00019402378319370253,5.330323714112709e-05,3,4
NO2,pneumonia,2025,0,129,2025-W42,0,0.00020823797976466976,0.0001876273947367673,2.061058502790246e-05,3,2
NO2,pneumonia,2025,0,130,2025-W43,1,0.00022671643530692716,0.00020823797976466976,1.8478455542257394e-05,3,3
NO2,pneumonia,2025,0,131,2025-W44,1,0.00023026998444966896,0.00023275746884958822,-2.4874843999192562e-06,3,2
NO2,pneumonia,2025,0,132,2025-W45,1,0.0002366663729066042,0.00023275746884958822,3.9089040570159934e-06,3,2
NO2,pneumonia,2025,0,133,2025-W46,0,0.00025727695793450664,0.000350379945474342,-9.310298753983535e-05,5,2
NO2,pneumonia,2025,0,134,2025-W47,1,0.0002878374805620862,0.0003748994345592604,-8.706195399717421e-05,4,2
NO2,pneumonia,2025,0,135,2025-W48,1,0.0003581977535883739,0.0003748994345592604,-1.6701680970886493e-05,3,2
NO2,pneumonia,2025,0,136,2025-W49,1,0.00044632577232837066,0.0003748994345592604,7.142633776911024e-05,3,2
NO2,pneumonia,2025,0,137,2025-W50,1,0.0004896790718698207,0.0003748994345592604,0.00011477963731056025,4,2
NO2,pneumonia,2025,0,139,2025-W52,1,0.0004974968799838527,0.0003670816264452285,0.00013041525353862417,5,2
NO2,pneumonia,2026,0,140,2026-W01,1,0.00045059003129966084,0.0003670816264452285,8.350840485443236e-05,4,2
NO2,pneumonia,2026,0,141,2026-W02,1,0.00033190148993208455,0.0003670816264452285,-3.518013651314394e-05,3,2
NO2,pneumonia,2026,0,142,2026-W03,1,0.0003056052262757952,0.0002423520515349911,6.325317474080411e-05,3,2
NO2,pneumonia,2026,0,143,2026-W04,1,0.0002743339938196673,0.00024306276136353946,3.1271232456127866e-05,3,3
NO2,pneumonia,2026,0,144,2026-W05,0,0.00024164134170644272,0.0002459056006777329,-4.2642589712901845e-06,3,3
NO2,pneumonia,2026,0,145,2026-W06,0,0.00024306276136353946,0.00024377347119208781,-7.10709828548355e-07,3,4
NO2,pneumonia,2026,0,146,2026-W07,0,0.00025940908742015173,0.00024164134170644272,1.7767745713709012e-05,3,5
NO2,pneumonia,2026,0,147,2026-W08,0,0.0002459056006777329,0.0002423520515349911,3.5535491427418023e-06,3,6
NO2,pneumonia,2026,0,148,2026-W09,0,0.00024093063187789437,0.0002444841810206362,-3.5535491427418295e-06,3,6
NO2,pneumonia,2026,0,149,2026-W10,0,0.00022884856479257222,0.00024341811627781362,-1.45695514852414e-05,3,6
NO2,pneumonia,2026,0,150,2026-W11,0,0.0002530126989632165,0.00022920391970684641,2.3808779256370097e-05,3,6
NO2,pneumonia,2026,0,151,2026-W12,0,0.00021250223873595992,0.00023524495324950747,-2.274271451354755e-05,3,6
NO2,pneumonia,2026,0,152,2026-W13,0,0.00022955927462112058,0.0002274271451354755,2.132129485645065e-06,3,6
NO2,pneumonia,2026,0,153,2026-W14,0,0.00022600572547837878,0.00022955927462112058,-3.5535491427418023e-06,3,5
NO2,pneumonia,2026,0,154,2026-W15,0,0.00025372340879176484,0.0002256503705641046,2.8073038227660228e-05,3,4
NO2,pneumonia,2026,0,155,2026-W16,0,0.00022529501564983042,0.00022955927462112058,-4.264258971290157e-06,3,3
NO2,pneumonia,2023,1,1,2023-W18,0,0.00017057035885160662,0.0001691489391945099,1.42141965709671e-06,3,3
NO2,pneumonia,2023,1,2,2023-W19,0,0.0001563561622806394,0.00016985964902305827,-1.3503486742418854e-05,3,4
NO2,pneumonia,2023,1,3,2023-W20,0,0.0001691489391945099,0.0001563561622806394,1.27927769138705e-05,3,5
NO2,pneumonia,2023,1,4,2023-W21,0,0.0001876273947367673,0.0001549347426235427,3.26926521132246e-05,3,6
NO2,pneumonia,2023,1,5,2023-W22,0,0.00015351332296644596,0.0001510258385665267,2.4874843999192562e-06,3,6
NO2,pneumonia,2023,1,6,2023-W23,0,0.00014143125588112382,0.00014960441890943,-8.173163028306178e-06,3,6
NO2,pneumonia,2023,1,7,2023-W24,0,0.00012508492982451152,0.0001435633853667689,-1.8478455542257394e-05,3,6
NO2,pneumonia,2023,1,8,2023-W25,0,0.000145695514852414,0.0001275724142244308,1.8123100627983203e-05,3,6
NO2,pneumonia,2023,1,9,2023-W26,0,0.00011726712171047956,0.0001275724142244308,-1.0305292513951243e-05,3,6
NO2,pneumonia,2023,1,10,2023-W27,0,0.00013005989862435006,0.00011868854136757628,1.1371357256773776e-05,3,6
NO2,pneumonia,2023,1,11,2023-W28,0,0.000120109961024673,0.0001236635101674148,-3.5535491427418023e-06,3,6
NO2,pneumonia,2023,1,12,2023-W29,0,0.00011300286273918939,0.00012508492982451152,-1.208206708532213e-05,3,6
NO2,pneumonia,2023,1,13,2023-W30,0,0.00010234221531096398,0.00013396880268136602,-3.1626587370402044e-05,3,6
NO2,pneumonia,2023,1,14,2023-W31,0,0.00013787770673838202,0.0001293491887958017,8.528517942580315e-06,3,6
NO2,pneumonia,2023,1,15,2023-W32,0,0.000145695514852414,0.0001382330616526562,7.462453199757796e-06,3,6
NO2,pneumonia,2023,1,16,2023-W33,0,0.0001876273947367673,0.0001421419657096722,4.54854290270951e-05,3,6
NO2,pneumonia,2023,1,17,2023-W34,0,0.0001385884165669304,0.0001588436466805587,-2.0255230113628295e-05,3,6
NO2,pneumonia,2023,1,18,2023-W35,0,0.0001549347426235427,0.00016524003513749392,-1.0305292513951216e-05,3,6
NO2,pneumonia,2023,1,19,2023-W36,0,0.00016275255073757466,0.00016772751953741317,-4.9749687998385124e-06,3,5
NO2,pneumonia,2023,1,20,2023-W37,0,0.00016772751953741317,0.00016275255073757466,4.9749687998385124e-06,3,5
NO2,pneumonia,2023,1,21,2023-W38,0,0.00018336313576547712,0.00016772751953741317,1.5635616228063947e-05,3,5
NO2,pneumonia,2023,1,22,2023-W39,1,0.0002004201716506378,0.0001822970710226546,1.8123100627983203e-05,3,6
NO2,pneumonia,2023,1,23,2023-W40,0,0.00019615591267934762,0.00018336313576547712,1.27927769138705e-05,3,5
NO2,pneumonia,2023,1,24,2023-W41,0,0.00018123100627983206,0.0002039737207933796,-2.274271451354755e-05,3,5
NO2,pneumonia,2023,1,25,2023-W42,0,0.0002039737207933796,0.00020326301096483122,7.107098285483822e-07,3,4
NO2,pneumonia,2023,1,26,2023-W43,0,0.00021037010925031486,0.0002000648167363636,1.0305292513951243e-05,3,4
NO2,pneumonia,2023,1,27,2023-W44,0,0.00021534507805015337,0.0002039737207933796,1.1371357256773762e-05,3,3
NO2,pneumonia,2023,1,28,2023-W45,1,0.0002473270203348296,0.00021037010925031486,3.695691108451476e-05,3,3
NO2,pneumonia,2023,1,29,2023-W46,1,0.0002821518019336993,0.0002128575936502341,6.92942082834652e-05,3,2
NO2,pneumonia,2023,1,30,2023-W47,1,0.0003134230343898272,0.0002128575936502341,0.0001005654407395931,4,2
NO2,pneumonia,2023,1,31,2023-W48,1,0.00040297247278692065,0.00021534507805015337,0.00018762739473676728,5,3
NO2,pneumonia,2023,1,32,2023-W49,1,0.00044561506249982233,0.0002476823752491038,0.00019793268725071852,5,2
NO2,pneumonia,2024,1,38,2024-W03,1,0.00024093063187789437,0.00026438405621999025,-2.345342434209588e-05,5,2
NO2,pneumonia,2024,1,39,2024-W04,1,0.0002601197972487001,0.00026438405621999025,-4.26425897129013e-06,4,2
NO2,pneumonia,2024,1,40,2024-W05,1,0.0002473270203348296,0.0002544341186203132,-7.107098285483605e-06,4,3
NO2,pneumonia,2024,1,41,2024-W06,1,0.00023169140410676567,0.0002515912793061198,-1.989987519935413e-05,3,2
NO2,pneumonia,2024,1,42,2024-W07,1,0.00021392365839305666,0.0002544341186203132,-4.051046022725656e-05,3,3
NO2,pneumonia,2024,1,43,2024-W08,0,0.00024874843999192633,0.00027575541347676404,-2.700697348483771e-05,3,3
NO2,pneumonia,2024,1,44,2024-W09,0,0.0002544341186203132,0.0002743339938196673,-1.9899875199354104e-05,3,4
NO2,pneumonia,2024,1,45,2024-W10,0,0.00027575541347676404,0.00026864831519128043,7.107098285483605e-06,3,5
NO2,pneumonia,2024,1,46,2024-W11,0,0.0002800196724480542,0.0002707804446769255,9.239227771128697e-06,3,6
NO2,pneumonia,2024,1,47,2024-W12,0,0.0002729125741625706,0.00027220186433402223,7.107098285483822e-07,3,6
NO2,pneumonia,2024,1,48,2024-W13,0,0.00026864831519128043,0.0002743339938196673,-5.685678628386895e-06,3,6
NO2,pneumonia,2024,1,49,2024-W14,0,0.0002857053510764411,0.0002707804446769255,1.4924906399515592e-05,3,6
NO2,pneumonia,2024,1,50,2024-W15,0,0.0002622519267343452,0.0002761107683910382,-1.3858841656693018e-05,3,6
NO2,pneumonia,2024,1,51,2024-W16,0,0.00026296263656289354,0.00027397863890539313,-1.1016002342499598e-05,3,6
NO2,pneumonia,2024,1,52,2024-W17,0,0.0002857053510764411,0.0002672268955341837,1.8478455542257394e-05,3,6
NO2,pneumonia,2024,1,53,2024-W18,0,0.00027930896261950584,0.0002672268955341837,1.2082067085322117e-05,3,6
NO2,pneumonia,2024,1,54,2024-W19,0,0.0002643840562199903,0.00028108573719087674,-1.670168097088644e-05,3,6
NO2,pneumonia,2024,1,55,2024-W20,0,0.00027006973484837714,0.00028108573719087674,-1.1016002342499598e-05,3,6
NO2,pneumonia,2024,1,56,2024-W21,0,0.00028286251176224764,0.00027753218804813494,5.3303237141127035e-06,3,6
NO2,pneumonia,2024,1,57,2024-W22,0,0.00028286251176224764,0.00027930896261950584,3.5535491427418023e-06,3,6
NO2,pneumonia,2024,1,58,2024-W23,0,0.00027575541347676404,0.000283573221590796,-7.817808114031987e-06,3,6
NO2,pneumonia,2024,1,59,2024-W24,0,0.0002842839314193444,0.00029245709444765053,-8.173163028306124e-06,3,6
NO2,pneumonia,2024,1,60,2024-W25,0,0.0003020516771330534,0.0002963659985046665,5.685678628386895e-06,3,6
NO2,pneumonia,2024,1,61,2024-W26,0,0.00030844806558998864,0.0002949445788475698,1.3503486742418827e-05,3,6
NO2,pneumonia,2024,1,62,2024-W27,0,0.0003439835570174067,0.00030524987136152103,3.873368565588569e-05,3,6
NO2,pneumonia,2024,1,63,2024-W28,0,0.00031200161473273044,0.00030524987136152103,6.751743371209414e-06,3,6
NO2,pneumonia,2024,1,64,2024-W29,0,0.0002878374805620862,0.00031022484016135954,-2.2387359599273333e-05,3,6
NO2,pneumonia,2024,1,65,2024-W30,0,0.00033545503907482635,0.0002842839314193444,5.117110765548194e-05,3,6
NO2,pneumonia,2024,1,66,2024-W31,0,0.0002807303822766026,0.0002825071568479735,-1.7767745713709012e-06,3,6
NO2,pneumonia,2024,1,67,2024-W32,0,0.0002729125741625706,0.0002789536077052317,-6.041033542661086e-06,3,6
NO2,pneumonia,2024,1,68,2024-W33,0,0.00027575541347676404,0.0002750447036482157,7.107098285483279e-07,3,6
NO2,pneumonia,2024,1,69,2024-W34,0,0.0002771768331338608,0.00026793760536273205,9.239227771128751e-06,3,6
NO2,pneumonia,2024,1,70,2024-W35,0,0.00026296263656289354,0.0002743339938196673,-1.137135725677379e-05,3,6
NO2,pneumonia,2024,1,71,2024-W36,0,0.00024874843999192633,0.0002764661233053124,-2.771768331338609e-05,3,6
NO2,pneumonia,2024,1,72,2024-W37,0,0.0002444841810206362,0.00027753218804813494,-3.304800702749874e-05,3,6
NO2,pneumonia,2024,1,73,2024-W38,0,0.00031058019507563373,0.00027042508976265133,4.01551053129824e-05,3,6
NO2,pneumonia,2024,1,74,2024-W39,0,0.00027788754296240913,0.000283573221590796,-5.685678628386895e-06,3,6
NO2,pneumonia,2024,1,75,2024-W40,0,0.0003034730967901501,0.000283573221590796,1.9899875199354104e-05,3,6
NO2,pneumonia,2024,1,76,2024-W41,0,0.0002878374805620862,0.00030702664593289193,-1.9189165370805722e-05,3,6
NO2,pneumonia,2024,1,77,2024-W42,0,0.00027930896261950584,0.0003034730967901501,-2.416413417064429e-05,3,5
NO2,pneumonia,2024,1,78,2024-W43,0,0.00034682639633160014,0.0002956552886761182,5.117110765548194e-05,3,4
NO2,pneumonia,2024,1,79,2024-W44,0,0.0003134230343898272,0.00031022484016135954,3.1981942284676655e-06,3,4
NO2,pneumonia,2024,1,80,2024-W45,1,0.0003205301326753108,0.0003230176170752301,-2.4874843999192833e-06,3,4
NO2,pneumonia,2024,1,81,2024-W46,1,0.0003404300078746649,0.00033261219976063293,7.817808114031987e-06,3,3
NO2,pneumonia,2024,1,82,2024-W47,0,0.00033261219976063293,0.0003301247153607137,2.487484399919229e-06,4,2
NO2,pneumonia,2024,1,83,2024-W48,1,0.00036814769118805095,0.0003230176170752301,4.513007411282086e-05,4,2
NO2,pneumonia,2024,1,84,2024-W49,1,0.0003823618877590182,0.0003990635687299047,-1.6701680970886493e-05,4,2
NO2,pneumonia,2024,1,85,2024-W50,1,0.0003987082138156305,0.0003990635687299047,-3.553549142741911e-07,3,2
NO2,pneumonia,2024,1,86,2024-W51,1,0.00048754694238417563,0.0003990635687299047,8.848337365427092e-05,4,2
NO2,pneumonia,2024,1,87,2024-W52,1,0.0004889683620412724,0.00046409351804207967,2.4874843999192725e-05,4,2
NO2,pneumonia,2025,1,88,2025-W01,0,0.00046551493769917643,0.00041754202427216205,4.7972913427014386e-05,5,2
NO2,pneumonia,2025,1,89,2025-W02,1,0.0005422715991823994,0.00046409351804207967,7.817808114031976e-05,3,2
NO2,pneumonia,2025,1,90,2025-W03,1,0.00047404345564175675,0.00046267209838498296,1.137135725677379e-05,3,3
NO2,pneumonia,2025,1,91,2025-W04,0,0.00046267209838498296,0.00037241195015934114,9.026014822564182e-05,3,3
NO2,pneumonia,2025,1,92,2025-W05,1,0.00045059003129966084,0.00037241195015934114,7.81780811403197e-05,3,3
NO2,pneumonia,2025,1,93,2025-W06,0,0.00037241195015934114,0.00041754202427216205,-4.513007411282091e-05,3,2
NO2,pneumonia,2025,1,94,2025-W07,0,0.00037241195015934114,0.00037241195015934114,0.0,3,3
NO2,pneumonia,2025,1,96,2025-W09,1,0.0003219515523324075,0.000316976583532569,4.9749687998385124e-06,3,5
NO2,pneumonia,2025,1,97,2025-W10,0,0.000316976583532569,0.00029778741816176323,1.9189165370805776e-05,3,4
NO2,pneumonia,2025,1,98,2025-W11,0,0.0002565662481059583,0.00029778741816176323,-4.122117005580492e-05,3,4
NO2,pneumonia,2025,1,99,2025-W12,0,0.000309158775418537,0.0002714911545054739,3.7667620913063116e-05,3,5
NO2,pneumonia,2025,1,100,2025-W13,0,0.00028641606090498944,0.0002871267707335378,-7.107098285483822e-07,3,6
NO2,pneumonia,2025,1,101,2025-W14,0,0.0002714911545054739,0.000283573221590796,-1.2082067085322117e-05,3,6
NO2,pneumonia,2025,1,102,2025-W15,0,0.00024093063187789437,0.000283573221590796,-4.2642589712901655e-05,3,6
NO2,pneumonia,2025,1,103,2025-W16,0,0.00030276238696160174,0.0002562108931916841,4.655149376991762e-05,3,6
NO2,pneumonia,2025,1,104,2025-W17,0,0.0002807303822766026,0.00023240211393531403,4.832826834128858e-05,3,6
NO2,pneumonia,2025,1,105,2025-W18,0,0.00018478455542257386,0.0002419966966207169,-5.7212141198143056e-05,3,6
NO2,pneumonia,2025,1,106,2025-W19,0,0.0002238735959927337,0.00022316288616418533,7.107098285483822e-07,3,6
NO2,pneumonia,2025,1,107,2025-W20,0,0.00019615591267934762,0.00021818791736434682,-2.2032004684999196e-05,3,6
NO2,pneumonia,2025,1,108,2025-W21,0,0.00024306276136353946,0.00019970946182208942,4.335329954145004e-05,3,6
NO2,pneumonia,2025,1,109,2025-W22,0,0.00020326301096483122,0.00020432907570765377,-1.0660647428225461e-06,3,6
